56662.998716435184,1726.2884734942609,992.8300388870017,0.9609159944372333,-0.3560211350916202,50842.96828315394,25707.11879485312,57132.50950676085,0.3760254839799819,0.25719730602797447,3356.8184,-2133.724,-1850.061,-1991.9008,-1727.5983,1728.7888,1.293217,-37.474316,10.319669,-10.207935
56662.998716435184,1726.2884734942609,992.8300388870017,0.9609159944372333,-0.3560211350916202,50842.96828315394,25707.11879485312,57132.50950676085,0.3760254839799819,0.25719730602797447,3356.8184,-2133.724,-1850.061,-1991.9008,-1727.5983,1728.7888,1.293217,-37.474316,10.319669,-10.207935
56663.998716435184,1739.1134430292452,1010.9466469563131,1.0385839866815103,-0.4454781235214439,50816.4168345859,25693.6939051277,57095.558489142284,0.3745176232419803,0.258549629225149,3389.5388,-2153.6365,-1869.8839,-2011.7751,-1737.1675,1738.0007,1.2961787,-35.178585,8.617256,-7.3227954
56659.998716435184,1437.9961159950396,973.4282780017962,0.8945379617015119,-0.28713265762785867,50799.95748138886,25685.371760252794,57083.925891942126,0.37201138387904337,0.2615308351211615,3272.1365,-2080.7854,-1797.4663,-1939.1381,-1743.9427,1744.7839,1.2959006,-91.09643,7.2269683,-33.211945
56660.998716435184,1601.1887011803278,973.5614853128072,0.8892603398456307,-0.2807540468641954,50807.9730023389,25689.42455174439,57087.08792493572,0.3717000276017114,0.2621446744205443,3296.4397,-2097.3708,-1813.9235,-1955.658,-1739.4994,1740.6289,1.2966499,-66.856674,12.484195,-22.25211
56661.998716435184,1718.4677711636948,979.7194269664096,0.9046598741781887,-0.29416516908867996,50821.847153001174,25696.43957174217,57103.8670370915,0.37322666730020104,0.26041806370025133,3326.8833,-2114.9775,-1831.417,-1973.2074,-1728.4775,1729.7274,1.2907677,-49.293865,12.486881,-15.320809
56659.998716435184,1437.9961159950396,973.4282780017962,0.8945379617015119,-0.28713265762785867,50799.95748138886,25685.371760252794,57083.925891942126,0.37201138387904337,0.2615308351211615,3272.1365,-2080.7854,-1797.4663,-1939.1381,-1743.9427,1744.7839,1.2959006,-91.09643,7.2269683,-33.211945
56660.998716435184,1601.1887011803278,973.5614853128072,0.8892603398456307,-0.2807540468641954,50807.9730023389,25689.42455174439,57087.08792493572,0.3717000276017114,0.2621446744205443,3296.4397,-2097.3708,-1813.9235,-1955.658,-1739.4994,1740.6289,1.2966499,-66.856674,12.484195,-22.25211
56661.998716435184,1718.4677711636948,979.7194269664096,0.9046598741781887,-0.29416516908867996,50821.847153001174,25696.43957174217,57103.8670370915,0.37322666730020104,0.26041806370025133,3326.8833,-2114.9775,-1831.417,-1973.2074,-1728.4775,1729.7274,1.2907677,-49.293865,12.486881,-15.320809
56659.998716435184,1437.9961159950396,973.4282780017962,0.8945379617015119,-0.28713265762785867,50799.95748138886,25685.371760252794,57083.925891942126,0.37201138387904337,0.2615308351211615,3272.1365,-2080.7854,-1797.4663,-1939.1381,-1743.9427,1744.7839,1.2959006,-91.09643,7.2269683,-33.211945
56660.998716435184,1601.1887011803278,973.5614853128072,0.8892603398456307,-0.2807540468641954,50807.9730023389,25689.42455174439,57087.08792493572,0.3717000276017114,0.2621446744205443,3296.4397,-2097.3708,-1813.9235,-1955.658,-1739.4994,1740.6289,1.2966499,-66.856674,12.484195,-22.25211
