mjd, region, lo_mu, hi_mu, pixel_frac, light_frac, v_hat, v_phot, v_quiet, v_conv, mag_unsigned, avg_int, avg_int_flat
56663.998716435184,1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2,0.4,0.5,4.7220157890471216e-06,3.1170919e-06,-1525.4609,377.6425355674105,0.0,-1508.1305,496.66772,31472.70909090909,46070.86834725912
56663.998716435184,2.5,0.4,0.5,4.7220157890471216e-06,3.1170919e-06,-1525.4609,377.6425355674105,0.0,-1508.1305,496.66772,31472.70909090909,46070.86834725912
56663.998716435184,3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,4,0.4,0.5,0.08655729676787463,0.07445896,-17.3304,0.0,-17.3304,0.0,6.3240433,41013.348081993136,57219.033173055686
56663.998716435184,5,0.4,0.5,0.0021432800392322243,0.0018887318,12.08073,2.0762048871591285,0.0,29.41113,41.792282,42014.90273994552,58637.57925742592
56663.998716435184,6,0.4,0.5,0.0021429366199021116,0.0019269362,-19.300121,-3.2939839332130387,0.0,-1.9697208,72.44631,42871.6282051282,59691.66685054061
56663.998716435184,7,0.4,0.5,5.889641511429682e-05,4.9207654e-05,-178.40884,-23.791420968876473,0.0,-161.07845,42.449223,39834.16909620991,57971.96755110865
56663.998716435184,1,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2.5,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,4,0.5,0.6,0.10614267287385659,0.09897397,-48.717846,0.0,-48.717846,0.0,6.166429,44457.28289482198,57011.57125911958
56663.998716435184,5,0.5,0.6,0.003062785295608491,0.002910365,9.01532,1.7745365612640887,0.0,57.733166,43.921482,45304.65885518865,58004.33091410775
56663.998716435184,6,0.5,0.6,0.0019106134430809934,0.0018364859,-15.564101,-15.450797276295855,0.0,33.153744,82.375084,45827.56034870136,58886.89073733435
56663.998716435184,7,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,1,0.6,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2,0.6,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2.5,0.6,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,3,0.6,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,4,0.6,0.7000000000000001,0.1250088430477504,0.12494067,-56.887966,0.0,-56.887966,0.0,5.9981127,47651.33349221077,56881.081056410134
56663.998716435184,5,0.6,0.7000000000000001,0.004104461978672286,0.0041523376,17.057484,1.4989724230476216,0.0,73.94545,47.45413,48233.45869851695,57567.0745393629
56663.998716435184,6,0.6,0.7000000000000001,0.0021983988417152833,0.0022441659,15.0288725,-10.948960589410655,0.0,71.91684,88.975296,48669.89799265797,58116.46249015788
56663.998716435184,7,0.6,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,1,0.7000000000000001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2,0.7000000000000001,0.8,8.585483252812947e-08,7.091883e-08,-9.204076,-312.54703979805623,0.0,45.79666,782.8,39383.0,44028.70314148735
56663.998716435184,2.5,0.7000000000000001,0.8,1.8888063156188486e-06,1.7212174e-06,127.1638,-56.05146494494365,0.0,182.16454,654.54785,43447.045454545456,48350.21069571472
56663.998716435184,3,0.7000000000000001,0.8,1.802951483090719e-06,1.6502985e-06,133.02399,-45.028994346985286,0.0,188.02472,649.03644,43640.57142857143,48555.99676972554
56663.998716435184,4,0.7000000000000001,0.8,0.14278130851006837,0.15170321,-55.000736,0.0,-55.000736,0.0,5.820299,50656.524586378684,56889.448908181716
56663.998716435184,5,0.7000000000000001,0.8,0.0058166649037807725,0.0062277312,47.86444,2.6815632197166352,0.0,102.86517,53.564194,51046.71362361623,57294.48056688638
56663.998716435184,6,0.7000000000000001,0.8,0.0029145998546649394,0.003162883,66.40785,0.5516404899339256,0.0,121.408585,110.29506,51738.777895605046,57763.85574463659
56663.998716435184,7,0.7000000000000001,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,1,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56663.998716435184,2.5,0.8,0.9,7.641080095003523e-06,7.3500655e-06,272.65848,-9.53426167504294,0.0,311.33093,717.4028,45861.51685393258,48680.46249529352
56663.998716435184,3,0.8,0.9,7.641080095003523e-06,7.3500655e-06,272.65848,-9.53426167504294,0.0,311.33093,717.4028,45861.51685393258,48680.46249529352
56663.998716435184,4,0.8,0.9,0.1596068810244336,0.17904046,-38.672466,0.0,-38.672466,0.0,5.547046,53482.47929460063,57007.93636890685
56663.998716435184,5,0.8,0.9,0.0076687253510775814,0.0086246235,81.023575,1.5075628478439256,0.0,119.696045,56.41865,53620.26358567878,57127.23674473364
56663.998716435184,6,0.8,0.9,0.00439662597376551,0.0049774684,120.0044,-0.05820837252735383,0.0,158.67686,114.43568,53976.03280609256,57387.985492789645
56663.998716435184,7,0.8,0.9,3.631659415939877e-05,4.1829415e-05,7.6844473,-1.5638794149633144,0.0,46.356915,10.66777,54914.704491725766,57228.96215213796
56663.998716435184,1,0.9,1.0,0.0006497493725728839,0.00019908979,-25.14766,764.3292519738903,0.0,-21.840818,1512.716,14608.818181818182,14765.78856726822
56663.998716435184,2,0.9,1.0,0.001418922817192396,0.0012375867,-293.92056,114.02815230340364,0.0,-290.6137,553.1237,41584.24686876021,42144.0207849101
56663.998716435184,2.5,0.9,1.0,0.0038105808869284986,0.0033439798,112.71402,111.53475103710376,0.0,116.02086,510.1174,41839.30209084355,42386.51907203844
56663.998716435184,3,0.9,1.0,0.002391658069736103,0.0021063928,351.6277,110.06979420225419,0.0,354.93454,484.8499,41990.61664931615,42530.38844746904
56663.998716435184,4,0.9,1.0,0.15041114162201072,0.17746493,-3.306841,0.0,-3.306841,0.0,5.331038,56252.84559832504,57405.27843135089
56663.998716435184,5,0.9,1.0,0.00858814475262132,0.010121183,126.128975,0.8864970687768469,0.0,129.43582,56.425545,56188.03706850876,57317.750917744444
56663.998716435184,6,0.9,1.0,0.012935490052515684,0.015286687,176.12112,1.2720453972788537,0.0,179.42796,139.40166,56343.3220015,57385.186802475764
56663.998716435184,7,0.9,1.0,0.015520321495440078,0.018095855,174.4628,6.533410321845357,0.0,177.76964,107.28795,55589.19048093199,56340.240115641005
56659.998716435184,nan,nan,nan,11647539,556324500000.0,-8.3561945,0.6079441559628074,-14.102291,5.7460966,11.611956,556324487168.0,665014750351.3677
56659.998716435184,1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,2.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,4,0.1,0.2,0.029138172449991367,0.017224966,245.38643,0.0,245.38643,0.0,6.750389,28235.146275059815,56553.02224818129
56659.998716435184,5,0.1,0.2,0.00037913588441300774,0.00022611793,280.19983,3.1708560712285263,0.0,34.8134,21.992735,28486.17391304348,57116.3670434278
56659.998716435184,6,0.1,0.2,0.0007888361653049627,0.00048240804,167.23137,-9.088487763584803,0.0,-78.15506,26.96141,29209.339138006097,58109.25606273824
56659.998716435184,7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,2,0.2,0.30000000000000004,4.928079656998788e-05,2.711821e-05,-554.7135,-235.04712284686923,0.0,-663.0028,510.05753,26283.144599303138,44576.203418416626
56659.998716435184,2.5,0.2,0.30000000000000004,0.00010654611244486926,5.96012e-05,9.876515,-91.26106902806288,0.0,-98.412796,365.22522,26718.45769540693,45502.540993294315
56659.998716435184,3,0.2,0.30000000000000004,5.726531587488138e-05,3.2482985e-05,481.22098,28.777788877922685,0.0,372.93167,244.31293,27093.073463268367,46299.71905623252
56659.998716435184,4,0.2,0.30000000000000004,0.04746212912444423,0.03280761,108.289314,0.0,108.289314,0.0,6.553816,33015.76777848727,57320.69075248526
56659.998716435184,5,0.2,0.30000000000000004,0.0007876341946569142,0.0005551036,112.73249,3.1650456255816444,0.0,4.4431763,24.443586,33662.27686941356,58188.50684811524
56659.998716435184,6,0.2,0.30000000000000004,0.0019186885744705384,0.0013921061,69.89347,-28.538963240126506,0.0,-38.395844,82.696,34654.67692858422,59704.26175719047
56659.998716435184,7,0.2,0.30000000000000004,0.00022657146715713937,0.00016523979,228.6854,-34.970547051111964,0.0,120.39608,150.70738,34834.00682076544,59724.907006958
56659.998716435184,1,0.30000000000000004,0.4,2.1206196433426836e-05,5.915988e-06,-190.54118,-1410.1940854264956,0.0,-222.62224,559.61475,13324.732793522267,20389.680448053565
56659.998716435184,2,0.30000000000000004,0.4,0.00024236879567434804,0.00014587179,-714.81476,-50.911627280313105,0.0,-746.8958,499.42734,28746.740347148425,44544.82090421782
56659.998716435184,2.5,0.30000000000000004,0.4,0.0003502885888598441,0.00021155408,-286.99774,-21.998706745521265,0.0,-319.0788,451.94058,28846.254901960783,44668.0082826426
56659.998716435184,3,0.30000000000000004,0.4,0.00010791979318549609,6.568235e-05,663.1271,42.213076276580225,0.0,631.046,346.4788,29069.766109785203,44944.665378341204
56659.998716435184,4,0.30000000000000004,0.4,0.06420703978754654,0.050059684,32.08105,0.0,32.08105,0.0,6.346582,37239.12280204425,57375.564091501335
56659.998716435184,5,0.30000000000000004,0.4,0.001484605460432457,0.0011832338,57.89924,5.273421945987141,0.0,25.818188,26.971617,38067.42724959519,58336.885675345395
56659.998716435184,6,0.30000000000000004,0.4,0.0034133390753188293,0.0027381456,-48.65391,-11.21534900987134,0.0,-80.73496,103.93126,38315.203259803304,59212.609709880795
56659.998716435184,7,0.30000000000000004,0.4,0.0012334794500366128,0.0009903951,151.15182,-10.852760206001575,0.0,119.07077,167.35162,38350.459803716854,58312.729730807914
56659.998716435184,1,0.4,0.5,0.00017428574396703028,3.6385278e-05,212.06682,4833.810316624404,0.0,243.03058,834.3279,9971.43842364532,13716.805576395976
56659.998716435184,2,0.4,0.5,0.00027319075729216277,0.00017152344,-758.1337,511.8991682614337,0.0,-727.17,614.77435,29988.274041483342,41516.848327247244
56659.998716435184,2.5,0.4,0.5,0.0007925279322953974,0.0005062866,328.12625,511.9837964444152,0.0,359.09003,399.6286,30512.36572419023,42325.75948197764
56659.998716435184,3,0.4,0.5,0.0005193371750032346,0.00033476308,884.6957,512.0273335513892,0.0,915.6594,289.39404,30788.046949909076,42751.27697153821
56659.998716435184,4,0.4,0.5,0.08255203094834025,0.070878744,-30.963762,0.0,-30.963762,0.0,6.277438,41009.29114492766,57167.77235948324
56659.998716435184,5,0.4,0.5,0.0024489293403524987,0.0021366468,3.0557508,4.468002405687166,0.0,34.019512,28.170034,41672.58897770299,57966.45172101674
56659.998716435184,6,0.4,0.5,0.0031898583898281,0.00281238,-25.268114,17.150969199061972,0.0,5.695648,69.66304,42111.100823599074,58968.807891235534
56659.998716435184,7,0.4,0.5,0.001750584393836329,0.001512672,-12.514259,-21.031308453973203,0.0,18.449503,104.82314,41272.021186856306,57862.96396929107
56659.998716435184,1,0.5,0.6,1.5453908332051947e-06,5.4004096e-07,-231.59529,2337.4991961111587,0.0,-193.1898,1822.7709,16691.0,22286.586827022085
56659.998716435184,2,0.5,0.6,0.000133504596979671,8.5195185e-05,-1358.1234,604.2164423420779,0.0,-1319.7179,793.5558,30479.85080385852,40454.03275406608
56659.998716435184,2.5,0.5,0.6,0.00014964534568203636,9.650627e-05,-1113.5498,576.5803819298374,0.0,-1075.1443,729.4627,30802.526678141137,40878.66309457496
56659.998716435184,3,0.5,0.6,1.6140748702365365e-05,1.1311095e-05,728.5794,368.4252514833202,0.0,766.98486,246.7145,33471.484042553195,44390.89809186912
56659.998716435184,4,0.5,0.6,0.10121382722994102,0.09421501,-38.405487,0.0,-38.405487,0.0,6.2049985,44460.49335817021,56976.789461166285
56659.998716435184,5,0.5,0.6,0.004090992955679307,0.0038508119,-2.006368,2.8583346010948736,0.0,36.39912,28.892057,44959.09607555089,57606.89710793786
56659.998716435184,6,0.5,0.6,0.004758773505716529,0.004571192,3.8441157,4.989072396604071,0.0,42.249603,75.794624,45880.531716821824,58526.6268446871
56659.998716435184,7,0.5,0.6,0.0009001901603420259,0.00082545663,-148.76988,-4.938144197595403,0.0,-110.364395,66.15686,43797.97119694802,57267.45622627468
56659.998716435184,1,0.6,0.7000000000000001,8.585504628917748e-08,3.7843023e-08,-160.47852,-1618.6474980044325,0.0,-117.09904,905.2,21053.0,25451.282624847277
56659.998716435184,2,0.6,0.7000000000000001,3.107952675668225e-05,2.194124e-05,-77.6065,-240.36040036250972,0.0,-34.22702,682.8801,33719.47237569061,39961.790189042484
56659.998716435184,2.5,0.6,0.7000000000000001,6.90274572164987e-05,5.24284e-05,55.80676,-214.1154806123394,0.0,99.18623,629.2757,36277.616915422885,42896.2540783722
56659.998716435184,3,0.6,0.7000000000000001,3.794793045981645e-05,3.0487168e-05,151.82263,-195.2272966770468,0.0,195.20212,590.6973,38372.755656108595,45299.59328185039
56659.998716435184,4,0.6,0.7000000000000001,0.1189688225126355,0.11869209,-43.37948,0.0,-43.37948,0.0,6.025512,47652.16345888775,56855.21956651326
56659.998716435184,5,0.6,0.7000000000000001,0.0056334647173106695,0.0056705032,2.7698898,3.131823037203168,0.0,46.14937,30.218172,48077.296269202634,57280.24262990995
56659.998716435184,6,0.6,0.7000000000000001,0.006553744958484363,0.0066773063,10.046571,-1.1472791038958685,0.0,53.42605,81.89882,48663.77059016179,57970.29697509314
56659.998716435184,7,0.6,0.7000000000000001,8.740043712238268e-05,8.7521345e-05,149.54832,17.442475262122297,0.0,192.9278,146.56323,47829.33988212181,57847.54979785767
56659.998716435184,1,0.7000000000000001,0.8,1.090359087872554e-05,4.3850687e-06,-8.765683,1724.3192408452483,0.0,30.164314,1185.7743,19208.826771653545,21247.725239458432
56659.998716435184,2,0.7000000000000001,0.8,3.520056897856277e-05,2.9148472e-05,-554.1106,312.067251504274,0.0,-515.1806,661.7753,39551.24146341463,43530.959894377236
56659.998716435184,2.5,0.7000000000000001,0.8,0.0001021675050841212,8.313292e-05,-33.028164,324.2143709995144,0.0,5.9018326,576.4925,38864.60504201681,43266.990377978764
56659.998716435184,3,0.7000000000000001,0.8,6.696693610555843e-05,5.3984455e-05,248.32617,330.77307818204304,0.0,287.25616,530.44446,38503.68461538461,43128.23717064108
56659.998716435184,4,0.7000000000000001,0.8,0.13685955462351318,0.14518794,-38.929996,0.0,-38.929996,0.0,5.7982535,50669.831301750164,56866.4186749223
56659.998716435184,5,0.7000000000000001,0.8,0.0078105769811116325,0.008324542,23.980392,3.047490718833146,0.0,62.91039,32.323875,50906.26438323037,57151.608523538314
56659.998716435184,6,0.7000000000000001,0.8,0.006433719603772093,0.006902849,39.08131,0.8560463786603617,0.0,78.01131,84.81637,51246.02991846485,57574.979953852584
56659.998716435184,7,0.7000000000000001,0.8,0.000296543329882819,0.0003169891,61.311047,3.950052637301334,0.0,100.24104,86.372635,51056.398378691374,56858.92006348584
56659.998716435184,1,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,2,0.8,0.9,6.868403703134198e-07,6.092775e-07,-31.181551,-212.94819157956331,0.0,-4.756012,683.91437,42369.5,44630.80814107615
56659.998716435184,2.5,0.8,0.9,6.353273425399134e-06,5.6868357e-06,208.47171,-160.83734980783652,0.0,234.89725,712.2564,42753.05405405405,45209.382469853546
56659.998716435184,3,0.8,0.9,5.666433055085714e-06,5.0775584e-06,237.22873,-154.58435133943817,0.0,263.65427,715.6573,42799.545454545456,45279.51269152353
56659.998716435184,4,0.8,0.9,0.1555969892008947,0.17420514,-26.425539,0.0,-26.425539,0.0,5.4896145,53475.36897306328,56983.73291284876
56659.998716435184,5,0.8,0.9,0.01091088855766012,0.012259243,38.87952,2.275707974026809,0.0,65.30506,33.869457,53665.79054963213,57141.81654866111
56659.998716435184,6,0.8,0.9,0.005203502645494469,0.005892778,57.46719,3.4264913264311248,0.0,83.89273,77.67561,54090.162618796196,57500.07354691888
56659.998716435184,7,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56659.998716435184,1,0.9,1.0,4.292752314458874e-07,2.1953734e-07,-49.784443,593.8076263749531,0.0,-45.40488,1312.9078,24426.8,25056.811711414724
56659.998716435184,2,0.9,1.0,1.8888110183619045e-06,1.2134807e-06,-26.32401,378.5065371759174,0.0,-21.944448,1369.2426,30685.863636363636,31476.760785277096
56659.998716435184,2.5,0.9,1.0,0.0001101520243890147,9.495344e-05,269.49353,40.290861692593204,0.0,273.8731,848.5106,41172.97272018706,42259.72586109801
56659.998716435184,3,0.9,1.0,0.0001082632133706528,9.3739945e-05,273.32297,35.91260372191824,0.0,277.7025,841.76984,41355.93021411578,42447.850549177354
56659.998716435184,4,0.9,1.0,0.16714732614331662,0.19688837,-4.3795624,0.0,-4.3795624,0.0,5.08255,56261.9316672274,57358.71829203027
56659.998716435184,5,0.9,1.0,0.013606136025816269,0.016046956,60.305676,1.0046404675028249,0.0,64.68524,30.511501,56331.572483246884,57353.93005167102
56659.998716435184,6,0.9,1.0,0.010845295302295188,0.012823463,130.67471,2.0520641762800613,0.0,135.05428,96.15564,56475.22410367239,57628.563007947065
56659.998716435184,7,0.9,1.0,0.00020605211109402596,0.000238095,136.69142,1.5362465485465222,0.0,141.07098,143.5337,55190.86666666667,56914.613537096244
56660.998716435184,nan,nan,nan,11647700,556163100000.0,-8.74142,1.0566643940204903,-15.465635,6.7242155,12.206842,556163072000.0,664869122984.8159
56660.998716435184,1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,2,0.1,0.2,3.3483005228500044e-05,1.5345986e-05,-483.65674,-424.3167632756483,0.0,-748.8539,320.68927,21884.284615384615,45471.993557564245
56660.998716435184,2.5,0.1,0.2,6.24157559003065e-05,2.8592694e-05,-90.64396,-404.13311254725784,0.0,-355.8411,272.14352,21873.72902338377,45895.24375633384
56660.998716435184,3,0.1,0.2,2.893275067180645e-05,1.32467085e-05,364.65182,-380.75084851457945,0.0,99.45468,215.90445,21861.513353115726,46385.05852642326
56660.998716435184,4,0.1,0.2,0.029032083587317667,0.017163591,265.19714,0.0,265.19714,0.0,6.7364573,28228.76843596318,56557.65692611501
56660.998716435184,5,0.1,0.2,0.00027284356568249525,0.00016427833,267.4107,2.1873682235219265,0.0,2.213562,27.678356,28749.384518565137,57572.21137710652
56660.998716435184,6,0.1,0.2,0.0008072838414450922,0.00050598034,145.91441,27.217513177808048,0.0,-119.28273,71.64198,29927.425715197278,59218.950622498676
56660.998716435184,7,0.1,0.2,0.00012800810460434248,7.4849115e-05,202.70782,18.252277546086074,0.0,-62.48932,170.18399,27919.726358148895,57694.97622639535
56660.998716435184,1,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,2,0.2,0.30000000000000004,1.6312233316448741e-06,8.8589843e-07,-156.60266,-427.0198463744573,0.0,-268.49313,180.21803,25931.78947368421,45163.932813298816
56660.998716435184,2.5,0.2,0.30000000000000004,1.9746387698859004e-06,1.0908725e-06,-107.69456,-395.471208541538,0.0,-219.58502,175.87129,26378.391304347828,45861.749138601306
56660.998716435184,3,0.2,0.30000000000000004,3.4341543824102615e-07,2.0497406e-07,103.68642,-259.11790671581423,0.0,-8.204048,157.08464,28499.75,49176.37668378816
56660.998716435184,4,0.2,0.30000000000000004,0.048378306446766314,0.033478323,111.890465,0.0,111.890465,0.0,6.5281615,33042.65928418303,57341.88036575292
56660.998716435184,5,0.2,0.30000000000000004,0.0006858006301673292,0.00048915006,100.3322,-7.480571436646258,0.0,-11.558266,31.421232,34056.98547821733,58794.66478302726
56660.998716435184,6,0.2,0.30000000000000004,0.001440112640263743,0.0010379505,62.586716,13.036096011245347,0.0,-49.30375,60.54697,34414.55586025993,60274.86458125091
56660.998716435184,7,0.2,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,1,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,2,0.30000000000000004,0.4,8.585385956025654e-08,6.172291e-08,-67.26703,189.45045629008715,0.0,-96.13903,301.2,34328.0,50430.5718806967
56660.998716435184,2.5,0.30000000000000004,0.4,8.585385956025654e-08,6.172291e-08,-67.26703,189.45045629008715,0.0,-96.13903,301.2,34328.0,50430.5718806967
56660.998716435184,3,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,4,0.30000000000000004,0.4,0.06765258377190346,0.05276484,28.872,0.0,28.872,0.0,6.4310045,37241.07514114901,57387.73912528554
56660.998716435184,5,0.30000000000000004,0.4,0.001306266473209303,0.0010421717,47.846066,1.1174816280567008,0.0,18.974066,34.23878,38095.1303319093,58867.83503820737
56660.998716435184,6,0.30000000000000004,0.4,0.0017497875116975884,0.0014502462,28.571175,15.468355877248293,0.0,-0.30082512,58.97592,39574.76944212747,60243.818893719006
56660.998716435184,7,0.30000000000000004,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56660.998716435184,1,0.4,0.5,6.009770169217957e-07,2.1653901e-07,225.06017,2157.771492883115,0.0,245.05962,681.632,17204.428571428572,22988.24632463395
56660.998716435184,2,0.4,0.5,1.8458579805455155e-05,1.1868357e-05,-135.54181,-43.07340274018509,0.0,-115.54235,401.02438,30701.12558139535,42299.43382840544
56660.998716435184,2.5,0.4,0.5,0.00011590271040634631,8.022553e-05,582.75104,317.42270913064027,0.0,602.7505,314.07098,33050.722962962966,44733.25476068958
56660.998716435184,3,0.4,0.5,9.744413060089117e-05,6.8357156e-05,707.46326,380.01312092618974,0.0,727.4627,298.97394,33495.79207048458,45194.2869196685
56660.998716435184,4,0.4,0.5,0.08571580655408365,0.07361786,-19.999456,0.0,-19.999456,0.0,6.370002,41009.477319529804,57183.581805641006
56660.998716435184,5,0.4,0.5,0.002128832301656121,0.0018675284,17.908323,0.5082589784433934,0.0,37.90778,37.924404,41887.819325697696,58358.044301999376
56660.998716435184,6,0.4,0.5,0.0026386325197249243,0.002343892,60.1173,3.522377321701426,0.0,80.11675,75.42477,42415.11186308323,59223.853483322586
56660.998716435184,7,0.4,0.5,0.00030598315547275426,0.00027873172,179.60446,-44.48628835589252,0.0,199.60391,110.72164,43496.15263748597,58863.459439631086
56660.998716435184,1,0.5,0.6,1.3393202091400018e-05,4.8742772e-06,72.13354,2191.8950962818753,0.0,112.84462,977.61053,17377.51923076923,22611.515947159398
56660.998716435184,2,0.5,0.6,0.0002472591155335388,0.00017908573,-938.565,400.08144357625173,0.0,-897.85394,629.51587,34583.63611111111,44610.760949375835
56660.998716435184,2.5,0.5,0.6,0.00037355014294667614,0.00027026175,-408.53598,403.71026921124974,0.0,-367.8249,567.97595,34545.98942771777,44441.1283801353
56660.998716435184,3,0.5,0.6,0.00012629102741313735,9.117583e-05,632.53516,410.83869960881196,0.0,673.2462,447.10226,34472.217539089055,44109.01294885543
56660.998716435184,4,0.5,0.6,0.1021375035414717,0.09513416,-40.711086,0.0,-40.711086,0.0,6.188537,44474.721642274686,56991.81584074663
56660.998716435184,5,0.5,0.6,0.003141650282888467,0.002974718,29.807022,2.5041894292897604,0.0,70.51811,43.22753,45211.609214877164,57955.312273376265
56660.998716435184,6,0.5,0.6,0.0037605707564583564,0.003574587,-1.8101513,-4.035229623468013,0.0,38.900936,102.19381,45387.27108351217,58454.692337376684
56660.998716435184,7,0.5,0.6,0.0016869424864994805,0.001576154,76.79212,12.430016730835716,0.0,117.503204,186.71924,44612.88900198483,56595.069584106255
56660.998716435184,1,0.6,0.7000000000000001,0.0002870094525099376,6.7709305e-05,159.46288,4149.478480480591,0.0,211.85576,1184.149,11264.557583009273,13336.1992334207
56660.998716435184,2,0.6,0.7000000000000001,0.000618834619710329,0.0004495447,-934.7248,490.1577708927669,0.0,-882.3319,701.472,34686.48168701443,41039.7628846668
56660.998716435184,2.5,0.6,0.7000000000000001,0.0013113318509233582,0.0009563919,1.9653975,469.6901288445942,0.0,54.358276,474.4833,34824.52900353542,41393.75456890578
56660.998716435184,3,0.6,0.7000000000000001,0.0006924972312130292,0.0005068473,832.75616,451.5364408542642,0.0,885.14905,273.15732,34947.895859161916,41710.09129838688
56660.998716435184,4,0.6,0.7000000000000001,0.12002446834997467,0.119814,-52.39288,0.0,-52.39288,0.0,6.0155544,47665.01800775246,56862.74399510781
56660.998716435184,5,0.6,0.7000000000000001,0.004244271401220842,0.0042878953,33.22754,3.020065638861623,0.0,85.62042,43.490444,48239.52229144753,57485.132247664325
56660.998716435184,6,0.6,0.7000000000000001,0.002346385981781811,0.0023909921,18.562813,1.6455926002238477,0.0,70.95569,85.24537,48656.47654592023,58114.24097281762
56660.998716435184,7,0.6,0.7000000000000001,0.0030995818917039417,0.0030770854,14.871638,10.355321119200434,0.0,67.26452,120.91587,47402.190399689774,56643.18669179622
56660.998716435184,1,0.7000000000000001,0.8,8.585385956025654e-08,4.0087162e-08,-170.2125,-1456.5623445023853,0.0,-123.43528,902.9,22295.0,25532.47851953842
56660.998716435184,2,0.7000000000000001,0.8,0.0001076607398885617,8.565041e-05,-828.6271,83.18446421348727,0.0,-781.84985,475.6513,37986.91866028708,43565.909683721235
56660.998716435184,2.5,0.7000000000000001,0.8,0.0001497291310730874,0.00012088529,-493.7993,9.015548711290691,0.0,-447.02206,474.34073,38550.422018348625,44139.437947418046
56660.998716435184,3,0.7000000000000001,0.8,4.20683911845257e-05,3.523486e-05,320.11432,-171.27743201623105,0.0,366.89154,471.15518,39992.50612244898,45607.20211614413
56660.998716435184,4,0.7000000000000001,0.8,0.13835289370433648,0.14685702,-46.777214,0.0,-46.777214,0.0,5.8868947,50683.71494012074,56871.897416760345
56660.998716435184,5,0.7000000000000001,0.8,0.006309657700661934,0.0067488155,43.6235,2.454125318155217,0.0,90.40071,47.608963,51072.102758085806,57262.43254053304
56660.998716435184,6,0.7000000000000001,0.8,0.005544871519699168,0.0059564323,56.52605,-1.7162852976780714,0.0,103.30327,104.93575,51292.83542618255,57631.76009869099
56660.998716435184,7,0.7000000000000001,0.8,0.0011578251500296195,0.001201036,-43.167553,3.2063920651296995,0.0,3.609661,69.78778,49530.7655346285,56638.343955415454
56660.998716435184,1,0.8,0.9,1.9746387698859004e-06,9.225226e-07,220.43011,918.0750280366514,0.0,250.52028,1254.0958,22307.521739130436,23770.97764264059
56660.998716435184,2,0.8,0.9,1.287807893403848e-06,9.1726696e-07,-45.3735,-314.26056359527007,0.0,-15.283335,859.93274,34010.0,36299.18611247943
